"Year","Period","State","Commodity","Type","Production","Chemical","Materials","Unit","Value"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","60,399,000"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","44,740,000"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","0"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","14,859,000"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","40,160,000"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","75,258,000"
2019,"YEAR","MICHIGAN","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","84,900,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," MEASURED IN LB","2,400"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," MEASURED IN LB","7,900"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," MEASURED IN LB","1,600"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," MEASURED IN LB","700"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TOTAL)"," MEASURED IN LB","36,300"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," MEASURED IN LB","17,900"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," MEASURED IN LB","1,600"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," MEASURED IN LB","10,700"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," MEASURED IN LB","11,500"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," MEASURED IN LB","500"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," MEASURED IN LB","3,800"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SULFENTRAZONE = 129081)"," MEASURED IN LB","1,100"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TOTAL)"," MEASURED IN LB","32,700"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," MEASURED IN LB","500"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," MEASURED IN LB","0"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," MEASURED IN LB","2,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," MEASURED IN LB","10,300"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," MEASURED IN LB","300"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(TOTAL)"," MEASURED IN LB","19,800"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," MEASURED IN LB","0"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","OTHER","(TOTAL)"," MEASURED IN LB","200"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," MEASURED IN LB","540,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," MEASURED IN LB","423,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," MEASURED IN LB","557,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.198"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","2.112"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.231"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","0.116"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," AVG","2.962"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1.192"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","2.664"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," AVG","3.708"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.398"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.676"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SULFENTRAZONE = 129081)"," AVG","0.463"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","0.135"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","0.041"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","0.724"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","0.967"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","0.096"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.024"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","50"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","38"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","50"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.388"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","3.634"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.264"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","0.159"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," AVG","4.322"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1.192"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","2.708"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," AVG","3.819"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.429"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.801"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SULFENTRAZONE = 129081)"," AVG","0.463"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","0.149"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","0.05"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","1.003"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","1.357"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","0.103"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.047"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","63"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","47"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","62"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","2"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","1.7"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","1.1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","1.4"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(ZIRAM = 34805)"," AVG","1.5"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(NORFLURAZON = 105801)"," AVG","1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," AVG","1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","1.1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SULFENTRAZONE = 129081)"," AVG","1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","1.1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","1.2"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," AVG","1.4"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PHOSMET = 59201)"," AVG","1.4"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","1.1"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","1.9"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","1.3"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","1.2"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","1.2"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","69"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(CAPTAN = 81301)"," AVG","24"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","68"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(METCONAZOLE = 125619)"," AVG","46"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(TOTAL)"," AVG","93"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","FUNGICIDE","(ZIRAM = 34805)"," AVG","46"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(DIURON = 35505)"," AVG","15"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(NORFLURAZON = 105801)"," AVG","44"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(ORYZALIN = 104201)"," AVG","34"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(PARAQUAT = 61601)"," AVG","13"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(SIMAZINE = 80807)"," AVG","23"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(SULFENTRAZONE = 129081)"," AVG","27"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","HERBICIDE","(TOTAL)"," AVG","82"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","36"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","9"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(METHOMYL = 90301)"," AVG","22"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(PHOSMET = 59201)"," AVG","84"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(SPINETORAM = 110007)"," AVG","33"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(TOTAL)"," AVG","93"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","10"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","OTHER","(TOTAL)"," AVG","15"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","(NITROGEN)"," "," AVG","95"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","(PHOSPHATE)"," "," AVG","99"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","BEARING","TREATED","(POTASH)"," "," AVG","99"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","",""," ","ACRES HARVESTED","9,300"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","47,300,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","YIELD",""," "," MEASURED IN LB / ACRE","5,090"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","81,765,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","38,030,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","1,230,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","3,538,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","8,040,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","85,303,000"
2019,"YEAR","NEW JERSEY","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","46,070,000"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," MEASURED IN LB","8,600"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," MEASURED IN LB","11,100"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," MEASURED IN LB","800"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PROPICONAZOLE = 122101)"," MEASURED IN LB","1,300"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TOTAL)"," MEASURED IN LB","23,000"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," MEASURED IN LB","800"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," MEASURED IN LB","900"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(HEXAZINONE = 107201)"," MEASURED IN LB","1,600"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," MEASURED IN LB","700"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," MEASURED IN LB","200"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TOTAL)"," MEASURED IN LB","6,500"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," MEASURED IN LB","200"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," MEASURED IN LB","1,200"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," MEASURED IN LB","11,800"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(TOTAL)"," MEASURED IN LB","14,900"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," MEASURED IN LB","200"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","OTHER","(TOTAL)"," MEASURED IN LB","9,100"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," MEASURED IN LB","437,000"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," MEASURED IN LB","587,000"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," MEASURED IN LB","331,000"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","2.143"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","1.211"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.093"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PROPICONAZOLE = 122101)"," AVG","0.149"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","0.242"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," AVG","0.702"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(HEXAZINONE = 107201)"," AVG","0.673"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," AVG","2.099"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.551"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","0.041"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","0.3"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","0.523"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.026"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","20"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","28"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","16"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","2.235"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","2.722"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.202"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PROPICONAZOLE = 122101)"," AVG","0.37"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","0.253"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," AVG","1.015"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(HEXAZINONE = 107201)"," AVG","0.673"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," AVG","2.099"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.551"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","0.067"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","0.41"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","1.852"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.064"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","73"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","92"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","52"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","1"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","2.2"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","2.2"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PROPICONAZOLE = 122101)"," AVG","2.5"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","1"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," AVG","1.4"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(HEXAZINONE = 107201)"," AVG","1"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(ORYZALIN = 104201)"," AVG","1"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","1"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ESFENVALERATE = 109303)"," AVG","1.6"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","1.4"
2019,"YEAR","NORTH CAROLINA","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","3.5"
